date,pred_flow,river_flow,river_stage,flood_flag,cause,flood_type
1976-06-01,33.7639,15.82,NA,0,NA,NA
1976-06-02,30.6532,56.96,NA,0,NA,NA
1976-06-03,31.0265,36.89,NA,0,NA,NA
1976-06-04,29.8538,17.72,NA,0,NA,NA
1976-06-05,28.346800000000002,14.51,NA,0,NA,NA
1976-06-06,28.768,17.65,NA,0,NA,NA
1976-06-07,27.9051,13.5,NA,0,NA,NA
1976-06-08,26.6919,17.37,NA,0,NA,NA
1976-06-09,29.5948,16.76,NA,0,NA,NA
1976-06-10,32.7002,14.47,NA,0,NA,NA
1976-06-11,31.4834,14.81,NA,0,NA,NA
1976-06-12,28.6584,12.7,NA,0,NA,NA
1976-06-13,26.758,10.89,NA,0,NA,NA
1976-06-14,25.2878,9.17,NA,0,NA,NA
1976-06-15,23.7374,8.79,NA,0,NA,NA
1976-06-16,23.4569,8.51,NA,0,NA,NA
1976-06-17,24.7158,58.07,NA,0,NA,NA
1976-06-18,23.7389,23.99,NA,0,NA,NA
1976-06-19,21.7569,17.21,NA,0,NA,NA
1976-06-20,40.6516,17.32,NA,0,NA,NA
1976-06-21,38.4228,26.66,NA,0,NA,NA
1976-06-22,34.4602,42.63,NA,0,NA,NA
1976-06-23,29.7844,26.5,NA,0,NA,NA
1976-06-24,25.6346,18.59,NA,0,NA,NA
1976-06-25,35.7967,18.14,NA,0,NA,NA
1976-06-26,59.455,38.64,NA,0,NA,NA
1976-06-27,274.006,58.29,NA,0,NA,NA
1976-06-28,254.175,338.65,NA,0,NA,NA
1976-06-29,182.145,163.02,NA,0,NA,NA
1976-06-30,139.416,277.51,NA,0,NA,NA
1976-07-01,115.111,219.4,NA,0,NA,NA
1976-07-02,111.777,200.58,NA,0,NA,NA
1976-07-03,143.433,181.15,NA,0,NA,NA
1976-07-04,127.929,180.25,NA,0,NA,NA
1976-07-05,142.403,185.1,NA,0,NA,NA
1976-07-06,233.018,610.23,NA,0,NA,NA
1976-07-07,257.364,415.85,NA,0,NA,NA
1976-07-08,234.376,287.28,NA,0,NA,NA
1976-07-09,221.478,344.48,NA,0,NA,NA
1976-07-10,200.114,285.28,NA,0,NA,NA
1976-07-11,187.05,331.52,NA,0,NA,NA
1976-07-12,215.94,253.54,NA,0,NA,NA
1976-07-13,181.59,163.9,NA,0,NA,NA
1976-07-14,154.192,130.09,NA,0,NA,NA
1976-07-15,129.258,125.88,NA,0,NA,NA
1976-07-16,127.06,123.05,NA,0,NA,NA
1976-07-17,121.518,128.53,NA,0,NA,NA
1976-07-18,108.812,96.59,NA,0,NA,NA
1976-07-19,107.583,87.02,NA,0,NA,NA
1976-07-20,112.199,97.61,NA,0,NA,NA
1976-07-21,131.804,130.29,NA,0,NA,NA
1976-07-22,116.154,129.69,NA,1,OVERFLOW,FLUVIAL
1976-07-23,97.0607,108.89,NA,0,NA,NA
1976-07-24,85.5517,98.87,NA,0,NA,NA
1976-07-25,78.551,100.38,NA,0,NA,NA
1976-07-26,71.1758,107.42,NA,0,NA,NA
1976-07-27,67.6449,122.77,NA,0,NA,NA
1976-07-28,63.2399,96.79,NA,0,NA,NA
1976-07-29,56.8096,83.38,NA,0,NA,NA
1976-07-30,51.1431,74.59,NA,0,NA,NA
1976-07-31,47.4947,115.72,NA,0,NA,NA
1976-08-01,44.4753,103.29,NA,0,NA,NA
1976-08-02,39.9359,71.65,NA,0,NA,NA
1976-08-03,35.3608,61.32,NA,0,NA,NA
1976-08-04,31.7348,57.58,NA,0,NA,NA
1976-08-05,28.3288,45.78,NA,0,NA,NA
1976-08-06,25.6617,43.15,NA,0,NA,NA
1976-08-07,23.8679,80.65,NA,0,NA,NA
1976-08-08,23.9917,68.16,NA,0,NA,NA
1976-08-09,24.4401,65.3,NA,0,NA,NA
1976-08-10,23.13,56.64,NA,0,NA,NA
1976-08-11,21.4448,73,NA,0,NA,NA
1976-08-12,20.1614,57.81,NA,0,NA,NA
1976-08-13,18.4463,54.48,NA,0,NA,NA
1976-08-14,16.4396,58.35,NA,0,NA,NA
1976-08-15,14.9447,64.33,NA,0,NA,NA
1976-08-16,15.1287,83.88,NA,0,NA,NA
1976-08-17,50.823,79.11,NA,0,NA,NA
1976-08-18,68.7567,391.71,NA,0,NA,NA
1976-08-19,70.8613,428.64,NA,0,NA,NA
1976-08-20,62.3594,232.05,NA,0,NA,NA
1976-08-21,82.4419,267.33,NA,0,NA,NA
1976-08-22,91.8111,425.17,NA,0,NA,NA
1976-08-23,79.1233,241.91,NA,0,NA,NA
1976-08-24,67.7946,157.84,NA,0,NA,NA
1976-08-25,59.9406,131.68,NA,0,NA,NA
1976-08-26,53.9588,111.31,NA,0,NA,NA
1976-08-27,48.6375,168.3,NA,0,NA,NA
1976-08-28,46.9605,166.79,NA,0,NA,NA
1976-08-29,53.8034,328.82,NA,0,NA,NA
1976-08-30,57.4697,231.55,NA,0,NA,NA
1976-08-31,54.4487,154.47,NA,0,NA,NA
1976-09-01,50.1734,143.38,NA,0,NA,NA
1976-09-02,45.2865,128.54,NA,0,NA,NA
1976-09-03,44.983,150.06,NA,0,NA,NA
1976-09-04,45.9293,132.06,NA,0,NA,NA
1976-09-05,44.7019,110.79,NA,0,NA,NA
1976-09-06,41.4175,169.17,NA,0,NA,NA
1976-09-07,37.0752,106.95,NA,0,NA,NA
1976-09-08,33.2332,121.22,NA,0,NA,NA
1976-09-09,117.486,140.88,NA,0,NA,NA
1976-09-10,145.604,167.6,NA,0,NA,NA
1976-09-11,110.867,123.5,NA,0,NA,NA
1976-09-12,85.6002,151.56,NA,0,NA,NA
1976-09-13,73.0305,118.13,NA,0,NA,NA
1976-09-14,81.3792,118.42,NA,0,NA,NA
1976-09-15,102.762,287.75,NA,0,NA,NA
1976-09-16,90.5605,189.19,NA,0,NA,NA
1976-09-17,82.0114,226.3,NA,0,NA,NA
1976-09-18,72.5509,263.47,NA,0,NA,NA
1976-09-19,62.9121,205.34,NA,0,NA,NA
1976-09-20,54.9981,153.7,NA,0,NA,NA
1976-09-21,55.2487,215.41,NA,0,NA,NA
1976-09-22,55.358,426.69,NA,0,NA,NA
1976-09-23,51.5746,179.05,NA,0,NA,NA
1976-09-24,45.9957,125.71,NA,0,NA,NA
1976-09-25,40.4329,102.84,NA,0,NA,NA
1976-09-26,36.6896,86.8,NA,0,NA,NA
1976-09-27,32.5145,76.77,NA,0,NA,NA
1976-09-28,29.2855,81.41,NA,0,NA,NA
1976-09-29,33.5175,128.9,NA,0,NA,NA
1976-09-30,680.354,1115.37,NA,0,NA,NA
1976-10-01,640.953,213.26,NA,0,NA,NA
1976-10-02,383.45,151.27,NA,0,NA,NA
1976-10-03,247.902,114.64,NA,0,NA,NA
1976-10-04,186.982,92.79,NA,0,NA,NA
1976-10-05,151.458,79.56,NA,0,NA,NA
1976-10-06,177.23,167.5,NA,0,NA,NA
1976-10-07,151.475,159.38,NA,0,NA,NA
1976-10-08,404.816,177.99,NA,0,NA,NA
1976-10-09,287.244,169.28,NA,0,NA,NA
1976-10-10,200.155,164.09,NA,0,NA,NA
1976-10-11,154.228,125.71,NA,0,NA,NA
1976-10-12,125.805,104.82,NA,0,NA,NA
1976-10-13,105.75,89.98,NA,0,NA,NA
1976-10-14,90.6155,77.61,NA,0,NA,NA
1976-10-15,78.4349,67.87,NA,0,NA,NA
1976-10-16,90.553,66.76,NA,0,NA,NA
1976-10-17,223.366,767.94,NA,0,NA,NA
1976-10-18,174.82,149.6,NA,0,NA,NA
1976-10-19,125.349,104.54,NA,0,NA,NA
1976-10-20,125.102,108.47,NA,0,NA,NA
1976-10-21,106.682,108.13,NA,0,NA,NA
1976-10-22,87.8277,87.7,NA,0,NA,NA
1976-10-23,74.8925,75.11,NA,0,NA,NA
1976-10-24,64.6651,67.1,NA,0,NA,NA
1976-10-25,55.9697,60.47,NA,0,NA,NA
1976-10-26,49.0808,62.63,NA,0,NA,NA
1976-10-27,45.1125,71.06,NA,0,NA,NA
1976-10-28,59.4754,59.88,NA,0,NA,NA
1976-10-29,63.9411,54.52,NA,0,NA,NA
1976-10-30,70.9104,69.47,NA,0,NA,NA
1976-10-31,68.6632,56.81,NA,0,NA,NA
1976-11-01,61.2481,61.85,NA,0,NA,NA
1976-11-02,66.3634,53.22,NA,0,NA,NA
1976-11-03,78.9389,65.99,NA,0,NA,NA
1976-11-04,71.5872,78.31,NA,0,NA,NA
1976-11-05,61.4368,65.68,NA,0,NA,NA
1976-11-06,52.227,59.59,NA,0,NA,NA
1976-11-07,45.0054,57.47,NA,0,NA,NA
1976-11-08,105.302,81.14,NA,0,NA,NA
1976-11-09,98.4861,92.66,NA,0,NA,NA
1976-11-10,75.6855,78.18,NA,0,NA,NA
1976-11-11,60.3063,64.95,NA,0,NA,NA
1976-11-12,51.0852,57.35,NA,0,NA,NA
1976-11-13,58.5875,59.72,NA,0,NA,NA
1976-11-14,56.8084,57.4,NA,0,NA,NA
1976-11-15,49.8002,53.04,NA,0,NA,NA
1976-11-16,43.8056,47.83,NA,0,NA,NA
1976-11-17,38.9068,44.51,NA,0,NA,NA
1976-11-18,35.1298,41.62,NA,0,NA,NA
1976-11-19,31.8109,40.29,NA,0,NA,NA
1976-11-20,28.4717,36.87,NA,0,NA,NA
1976-11-21,31.3354,35.62,NA,0,NA,NA
1976-11-22,47.3543,38.42,NA,0,NA,NA
1976-11-23,48.235,43.86,NA,0,NA,NA
1976-11-24,48.5718,37.25,NA,0,NA,NA
1976-11-25,49.7516,34.75,NA,0,NA,NA
1976-11-26,45.9351,34,NA,0,NA,NA
1976-11-27,39.4084,33.5,NA,0,NA,NA
1976-11-28,34.476,35.46,NA,0,NA,NA
1976-11-29,34.4324,40.29,NA,0,NA,NA
1976-11-30,33.9405,41.24,NA,0,NA,NA
1976-12-01,30.8373,32.66,NA,0,NA,NA
1976-12-02,33.12,32.39,NA,0,NA,NA
1976-12-03,34.1383,29.37,NA,0,NA,NA
1976-12-04,30.8599,27.56,NA,0,NA,NA
1976-12-05,26.7734,25.94,NA,0,NA,NA
1976-12-06,23.6067,24.24,NA,0,NA,NA
1976-12-07,27.3802,25.48,NA,0,NA,NA
1976-12-08,29.5623,26.06,NA,0,NA,NA
1976-12-09,27.3056,24.24,NA,0,NA,NA
1976-12-10,23.4579,22.71,NA,0,NA,NA
1976-12-11,19.9807,21.18,NA,0,NA,NA
1976-12-12,17.7392,20.62,NA,0,NA,NA
1976-12-13,17.5525,22.43,NA,0,NA,NA
1976-12-14,17.5072,22.47,NA,0,NA,NA
1976-12-15,16.5269,20.73,NA,0,NA,NA
1976-12-16,18.1442,22.29,NA,0,NA,NA
1976-12-17,20.0991,22.71,NA,0,NA,NA
1976-12-18,18.8488,21.04,NA,0,NA,NA
1976-12-19,16.9549,20.62,NA,0,NA,NA
1976-12-20,16.5941,21.87,NA,0,NA,NA
1976-12-21,48.7844,25.51,NA,0,NA,NA
1976-12-22,52.8785,27.83,NA,0,NA,NA
1976-12-23,42.5549,23.89,NA,0,NA,NA
1976-12-24,35.5169,22.64,NA,0,NA,NA
1976-12-25,31.7553,22.71,NA,0,NA,NA
1976-12-26,31.1544,20.39,NA,0,NA,NA
1976-12-27,31.3608,18.44,NA,0,NA,NA
1976-12-28,27.79,17.96,NA,0,NA,NA
1976-12-29,23.597,17.67,NA,0,NA,NA
1976-12-30,20.9747,17.23,NA,0,NA,NA
1976-12-31,18.6095,16.5,NA,0,NA,NA
1977-01-01,19.6529,15.83,NA,0,NA,NA
1977-01-02,21.941,15.55,NA,0,NA,NA
1977-01-03,23.3701,15.74,NA,0,NA,NA
1977-01-04,23.9013,14.97,NA,0,NA,NA
1977-01-05,21.5617,14.42,NA,0,NA,NA
1977-01-06,19.0092,14.61,NA,0,NA,NA
1977-01-07,40.6841,15.33,NA,0,NA,NA
1977-01-08,43.264,14.86,NA,0,NA,NA
1977-01-09,35.8665,14.45,NA,0,NA,NA
1977-01-10,35.6519,14.09,NA,0,NA,NA
1977-01-11,34.4689,14.36,NA,0,NA,NA
1977-01-12,30.0076,14.8,NA,0,NA,NA
1977-01-13,26.3018,13.67,NA,0,NA,NA
1977-01-14,22.887,12.88,NA,0,NA,NA
1977-01-15,26.2441,13.45,NA,0,NA,NA
1977-01-16,55.2534,15.11,NA,0,NA,NA
1977-01-17,106.405,32,NA,0,NA,NA
1977-01-18,89.2843,38.93,NA,0,NA,NA
1977-01-19,71.3423,27.77,NA,0,NA,NA
1977-01-20,59.8107,20.12,NA,0,NA,NA
1977-01-21,50.3471,18.73,NA,0,NA,NA
1977-01-22,43.7907,17.37,NA,0,NA,NA
1977-01-23,38.1505,16.24,NA,0,NA,NA
1977-01-24,33.3066,14.38,NA,0,NA,NA
1977-01-25,32.505,17.45,NA,0,NA,NA
1977-01-26,32.798,25.88,NA,0,NA,NA
1977-01-27,31.0057,21.27,NA,0,NA,NA
1977-01-28,27.1436,17.43,NA,0,NA,NA
1977-01-29,27.1129,15.87,NA,0,NA,NA
1977-01-30,28.077,16.41,NA,0,NA,NA
1977-01-31,30.4899,17.37,NA,0,NA,NA
1977-02-01,30.2182,18.33,NA,0,NA,NA
1977-02-02,27.773,18.4,NA,0,NA,NA
1977-02-03,24.5627,17.43,NA,0,NA,NA
1977-02-04,31.4723,17.3,NA,0,NA,NA
1977-02-05,33.9756,16.91,NA,0,NA,NA
1977-02-06,31.3597,16.8,NA,0,NA,NA
1977-02-07,27.0958,17.63,NA,0,NA,NA
1977-02-08,25.1714,17.06,NA,0,NA,NA
1977-02-09,30.0025,18.62,NA,0,NA,NA
1977-02-10,32.0736,17.89,NA,0,NA,NA
1977-02-11,29.589,16.66,NA,0,NA,NA
1977-02-12,26.0375,15.55,NA,0,NA,NA
1977-02-13,27.0486,17.23,NA,0,NA,NA
1977-02-14,28.776,16,NA,0,NA,NA
1977-02-15,26.1736,13.63,NA,0,NA,NA
1977-02-16,46.7874,14.87,NA,0,NA,NA
1977-02-17,48.3348,17.21,NA,0,NA,NA
1977-02-18,39.7807,15.16,NA,0,NA,NA
1977-02-19,32.2803,14.15,NA,0,NA,NA
1977-02-20,26.7325,13.36,NA,0,NA,NA
1977-02-21,23.1184,13.1,NA,0,NA,NA
1977-02-22,20.7305,12.74,NA,0,NA,NA
1977-02-23,18.5994,12,NA,0,NA,NA
1977-02-24,16.3859,11.11,NA,0,NA,NA
1977-02-25,14.2482,10.45,NA,0,NA,NA
1977-02-26,12.3405,10.1,NA,0,NA,NA
1977-02-27,10.8524,11.65,NA,0,NA,NA
1977-02-28,10.0253,12.85,NA,0,NA,NA
1977-03-01,9.89116,12.25,NA,0,NA,NA
1977-03-02,9.69164,11.31,NA,0,NA,NA
1977-03-03,9.08295,10.87,NA,0,NA,NA
1977-03-04,8.32134,10.16,NA,0,NA,NA
1977-03-05,8.26871,9.88,NA,0,NA,NA
1977-03-06,8.44434,10.35,NA,0,NA,NA
1977-03-07,10.021,9.93,NA,0,NA,NA
1977-03-08,12.1398,9.99,NA,0,NA,NA
1977-03-09,11.7076,9.58,NA,0,NA,NA
1977-03-10,10.2542,9.89,NA,0,NA,NA
1977-03-11,9.03387,10.01,NA,0,NA,NA
1977-03-12,8.16806,9.22,NA,0,NA,NA
1977-03-13,7.71362,8.27,NA,0,NA,NA
1977-03-14,7.37266,7.62,NA,0,NA,NA
1977-03-15,7.06603,7.54,NA,0,NA,NA
1977-03-16,6.94725,7.45,NA,0,NA,NA
1977-03-17,7.19524,7.7,NA,0,NA,NA
1977-03-18,7.31274,7.66,NA,0,NA,NA
1977-03-19,7.06621,7.18,NA,0,NA,NA
1977-03-20,6.866,7.25,NA,0,NA,NA
1977-03-21,6.82321,7.26,NA,0,NA,NA
1977-03-22,25.0094,7.3,NA,0,NA,NA
1977-03-23,33.8519,8,NA,0,NA,NA
1977-03-24,31.8268,8.02,NA,0,NA,NA
1977-03-25,27.7071,7.64,NA,0,NA,NA
1977-03-26,23.7726,7.46,NA,0,NA,NA
1977-03-27,20.8568,7.05,NA,0,NA,NA
1977-03-28,18.0302,6.78,NA,0,NA,NA
1977-03-29,15.4632,6.54,NA,0,NA,NA
1977-03-30,13.3842,6.55,NA,0,NA,NA
1977-03-31,11.721,6.73,NA,0,NA,NA
1977-04-01,10.4328,6.28,NA,0,NA,NA
1977-04-02,9.61579,5.92,NA,0,NA,NA
1977-04-03,8.96152,5.68,NA,0,NA,NA
1977-04-04,8.26517,5.56,NA,0,NA,NA
1977-04-05,7.67339,5.35,NA,0,NA,NA
1977-04-06,7.27745,5.53,NA,0,NA,NA
1977-04-07,7.07219,5.66,NA,0,NA,NA
1977-04-08,6.99891,5.15,NA,0,NA,NA
1977-04-09,6.95492,4.79,NA,0,NA,NA
1977-04-10,6.91738,4.83,NA,0,NA,NA
1977-04-11,6.92226,5.49,NA,0,NA,NA
1977-04-12,7.48225,5.88,NA,0,NA,NA
1977-04-13,7.77082,5.61,NA,0,NA,NA
1977-04-14,8.01404,5.89,NA,0,NA,NA
1977-04-15,9.06342,6.28,NA,0,NA,NA
1977-04-16,9.50852,5.36,NA,0,NA,NA
1977-04-17,9.02965,5.09,NA,0,NA,NA
1977-04-18,8.79877,5.09,NA,0,NA,NA
1977-04-19,9.10479,4.92,NA,0,NA,NA
1977-04-20,16.0313,4.78,NA,0,NA,NA
1977-04-21,22.4119,5.16,NA,0,NA,NA
1977-04-22,49.166,4.71,NA,0,NA,NA
1977-04-23,59.5139,6.12,NA,0,NA,NA
1977-04-24,55.3654,7.39,NA,0,NA,NA
1977-04-25,47.4231,6.23,NA,0,NA,NA
1977-04-26,39.8563,5.53,NA,0,NA,NA
1977-04-27,35.6295,5.88,NA,0,NA,NA
1977-04-28,34.9761,6.06,NA,0,NA,NA
1977-04-29,32.5521,5.4,NA,0,NA,NA
1977-04-30,30.1549,5.22,NA,0,NA,NA
1977-05-01,27.9886,5.27,NA,0,NA,NA
1977-05-02,25.8918,5.31,NA,0,NA,NA
1977-05-03,23.1757,5.17,NA,0,NA,NA
1977-05-04,20.2261,4.96,NA,0,NA,NA
1977-05-05,17.4605,4.38,NA,0,NA,NA
1977-05-06,15.2789,4.19,NA,0,NA,NA
1977-05-07,13.6299,3.72,NA,0,NA,NA
1977-05-08,12.6743,3.61,NA,0,NA,NA
1977-05-09,12.3649,4,NA,0,NA,NA
1977-05-10,11.5526,5.32,NA,0,NA,NA
1977-05-11,11.0343,6.98,NA,0,NA,NA
1977-05-12,18.0784,5.72,NA,0,NA,NA
1977-05-13,23.6017,6.82,NA,0,NA,NA
1977-05-14,24.5015,6.73,NA,0,NA,NA
1977-05-15,22.1248,5.73,NA,0,NA,NA
1977-05-16,19.2037,4.58,NA,0,NA,NA
1977-05-17,16.9563,3.9,NA,0,NA,NA
1977-05-18,15.9007,3.69,NA,0,NA,NA
1977-05-19,15.4961,3.71,NA,0,NA,NA
1977-05-20,14.5233,3.33,NA,0,NA,NA
1977-05-21,13.4923,3.39,NA,0,NA,NA
1977-05-22,12.6817,4.3,NA,0,NA,NA
1977-05-23,13.0241,7.51,NA,0,NA,NA
1977-05-24,15.0915,11.84,NA,0,NA,NA
1977-05-25,17.5903,7.28,NA,0,NA,NA
1977-05-26,17.9864,5.69,NA,0,NA,NA
1977-05-27,16.4735,4.83,NA,0,NA,NA
1977-05-28,14.7125,4.21,NA,0,NA,NA
1977-05-29,13.1352,3.84,NA,0,NA,NA
1977-05-30,11.6339,3.92,NA,0,NA,NA
1977-05-31,10.3947,3.77,NA,0,NA,NA
1977-06-01,9.67054,3.71,NA,0,NA,NA
1977-06-02,8.96836,4.19,NA,0,NA,NA
1977-06-03,8.13258,3.84,NA,0,NA,NA
1977-06-04,7.70403,3.26,NA,0,NA,NA
1977-06-05,7.35326,3.1,NA,0,NA,NA
1977-06-06,7.69314,3.21,NA,0,NA,NA
1977-06-07,9.66711,19.03,NA,0,NA,NA
1977-06-08,12.2183,13.94,NA,0,NA,NA
1977-06-09,12.6612,19.43,NA,0,NA,NA
1977-06-10,11.3204,9.8,NA,0,NA,NA
1977-06-11,10.0638,6.66,NA,0,NA,NA
1977-06-12,11.3297,6.03,NA,0,NA,NA
1977-06-13,16.5083,6.34,NA,0,NA,NA
1977-06-14,31.1952,53.38,NA,0,NA,NA
1977-06-15,42.0252,110.07,NA,0,NA,NA
1977-06-16,40.656,106.52,NA,0,NA,NA
1977-06-17,36.7199,61.62,NA,0,NA,NA
1977-06-18,33.7341,57.96,NA,0,NA,NA
1977-06-19,32.445,43.35,NA,0,NA,NA
1977-06-20,47.9013,43.15,NA,0,NA,NA
1977-06-21,64.015,71.54,NA,0,NA,NA
1977-06-22,88.8907,46.45,NA,0,NA,NA
1977-06-23,109.771,58.62,NA,0,NA,NA
1977-06-24,102.997,95.96,NA,0,NA,NA
1977-06-25,86.8681,53.86,NA,0,NA,NA
1977-06-26,73.0038,39.79,NA,0,NA,NA
1977-06-27,61.798,28.27,NA,0,NA,NA
1977-06-28,53.0347,24.63,NA,0,NA,NA
1977-06-29,45.8351,21.54,NA,0,NA,NA
1977-06-30,40.9513,18.23,NA,0,NA,NA
1977-07-01,37.4769,19.12,NA,0,NA,NA
1977-07-02,36.0367,17.73,NA,0,NA,NA
1977-07-03,34.567,16.65,NA,0,NA,NA
1977-07-04,32.1332,16.08,NA,0,NA,NA
1977-07-05,30.1684,16.37,NA,0,NA,NA
1977-07-06,29.9915,20.71,NA,0,NA,NA
1977-07-07,29.0287,41.95,NA,0,NA,NA
1977-07-08,27.1125,36.78,NA,0,NA,NA
1977-07-09,26.2978,30.79,NA,0,NA,NA
1977-07-10,25.577,27.36,NA,0,NA,NA
1977-07-11,28.5482,23.8,NA,0,NA,NA
1977-07-12,35.0762,23.62,NA,0,NA,NA
1977-07-13,35.8922,25.5,NA,0,NA,NA
1977-07-14,37.0902,38.81,NA,0,NA,NA
1977-07-15,36.6723,36.88,NA,0,NA,NA
1977-07-16,34.7821,45.24,NA,0,NA,NA
1977-07-17,31.5753,32.91,NA,0,NA,NA
1977-07-18,27.8444,27.57,NA,0,NA,NA
1977-07-19,24.5866,33.13,NA,0,NA,NA
1977-07-20,22.5281,25.08,NA,0,NA,NA
1977-07-21,21.1302,22.35,NA,0,NA,NA
1977-07-22,21.4476,34.14,NA,0,NA,NA
1977-07-23,23.0669,28.36,NA,0,NA,NA
1977-07-24,23.5215,24.43,NA,0,NA,NA
1977-07-25,22.5446,45.18,NA,0,NA,NA
1977-07-26,21.0753,68.81,NA,0,NA,NA
1977-07-27,19.4557,51.95,NA,0,NA,NA
1977-07-28,18.2156,39.13,NA,0,NA,NA
1977-07-29,16.8043,32.73,NA,0,NA,NA
1977-07-30,15.0234,27.62,NA,0,NA,NA
1977-07-31,13.9564,25.3,NA,0,NA,NA
1977-08-01,14.645,24.9,NA,0,NA,NA
1977-08-02,14.7913,28.48,NA,0,NA,NA
1977-08-03,13.2399,22.19,NA,0,NA,NA
1977-08-04,11.4712,19.29,NA,0,NA,NA
1977-08-05,11.5271,17.83,NA,0,NA,NA
1977-08-06,13.9495,24.57,NA,0,NA,NA
1977-08-07,15.2318,30.51,NA,0,NA,NA
1977-08-08,15.345,40.02,NA,0,NA,NA
1977-08-09,15.2578,33.76,NA,0,NA,NA
1977-08-10,14.6781,28.32,NA,0,NA,NA
1977-08-11,19.2518,26.09,NA,0,NA,NA
1977-08-12,23.8508,79.77,NA,0,NA,NA
1977-08-13,24.41,87.5,NA,0,NA,NA
1977-08-14,24.179,80.56,NA,0,NA,NA
1977-08-15,25.4357,53.5,NA,0,NA,NA
1977-08-16,26.001,41.39,NA,0,NA,NA
1977-08-17,24.2408,35.5,NA,0,NA,NA
1977-08-18,21.5806,30.57,NA,0,NA,NA
1977-08-19,19.1518,41.74,NA,0,NA,NA
1977-08-20,17.6551,27.77,NA,0,NA,NA
1977-08-21,16.7719,24.87,NA,0,NA,NA
1977-08-22,17.1519,25.29,NA,0,NA,NA
1977-08-23,16.9084,21.92,NA,0,NA,NA
1977-08-24,15.1948,19.59,NA,0,NA,NA
1977-08-25,13.7099,17.99,NA,0,NA,NA
1977-08-26,12.6058,17.75,NA,0,NA,NA
1977-08-27,11.8876,18.05,NA,0,NA,NA
1977-08-28,11.8175,16.47,NA,0,NA,NA
1977-08-29,30.6844,16.37,NA,0,NA,NA
1977-08-30,53.4046,20.97,NA,0,NA,NA
1977-08-31,49.9704,18.06,NA,0,NA,NA
1977-09-01,43.425,22.32,NA,0,NA,NA
1977-09-02,39.3625,22.32,NA,0,NA,NA
1977-09-03,139.549,31.05,NA,0,NA,NA
1977-09-04,116.059,49.37,NA,0,NA,NA
1977-09-05,83.7101,40.95,NA,0,NA,NA
1977-09-06,64.3718,32.15,NA,0,NA,NA
1977-09-07,52.1126,26.29,NA,0,NA,NA
1977-09-08,44.2787,24.62,NA,0,NA,NA
1977-09-09,38.7848,39.57,NA,0,NA,NA
1977-09-10,34.4771,36.62,NA,0,NA,NA
1977-09-11,32.885,36.36,NA,0,NA,NA
1977-09-12,32.7856,33.58,NA,0,NA,NA
1977-09-13,30.2699,28.29,NA,0,NA,NA
1977-09-14,65.4774,28.71,NA,0,NA,NA
1977-09-15,64.1342,52.52,NA,0,NA,NA
1977-09-16,54.0334,31.14,NA,0,NA,NA
1977-09-17,46.8902,50.34,NA,0,NA,NA
1977-09-18,42.9387,44.93,NA,0,NA,NA
1977-09-19,39.4736,44.28,NA,0,NA,NA
1977-09-20,35.2896,37.97,NA,0,NA,NA
1977-09-21,31.5811,32.87,NA,0,NA,NA
1977-09-22,32.7948,32.23,NA,0,NA,NA
1977-09-23,31.9848,32,NA,0,NA,NA
1977-09-24,30.8178,26.04,NA,0,NA,NA
1977-09-25,28.3447,21.99,NA,0,NA,NA
1977-09-26,24.9157,19.85,NA,0,NA,NA
1977-09-27,21.7022,18.02,NA,0,NA,NA
1977-09-28,19.2815,17.87,NA,0,NA,NA
1977-09-29,17.136,40.13,NA,0,NA,NA
1977-09-30,15.0155,45.89,NA,0,NA,NA
1977-10-01,13.5084,25.89,NA,0,NA,NA
1977-10-02,18.9515,54.45,NA,0,NA,NA
1977-10-03,32.1176,65.22,NA,0,NA,NA
1977-10-04,45.565,68.22,NA,0,NA,NA
1977-10-05,44.1135,56.22,NA,0,NA,NA
1977-10-06,38.9783,49.69,NA,0,NA,NA
1977-10-07,35.8121,38.91,NA,0,NA,NA
1977-10-08,33.2642,33.88,NA,0,NA,NA
1977-10-09,29.0462,30.48,NA,0,NA,NA
1977-10-10,24.8476,27.3,NA,0,NA,NA
1977-10-11,21.3861,23.15,NA,0,NA,NA
1977-10-12,237.524,27.75,NA,0,NA,NA
1977-10-13,190.196,151.37,NA,0,NA,NA
1977-10-14,126.151,98.83,NA,0,NA,NA
1977-10-15,90.1242,76.29,NA,0,NA,NA
1977-10-16,70.5639,60.98,NA,0,NA,NA
1977-10-17,60.1381,48.24,NA,0,NA,NA
1977-10-18,51.1879,40.43,NA,0,NA,NA
1977-10-19,43.4269,37.14,NA,0,NA,NA
1977-10-20,38.0321,34.71,NA,0,NA,NA
1977-10-21,36.0518,32.08,NA,0,NA,NA
1977-10-22,35.4855,28.36,NA,0,NA,NA
1977-10-23,110.612,27.12,NA,0,NA,NA
1977-10-24,95.9088,50.32,NA,0,NA,NA
1977-10-25,575.025,75.46,NA,0,NA,NA
1977-10-26,430.304,155.67,NA,0,NA,NA
1977-10-27,259.674,130.18,NA,0,NA,NA
1977-10-28,181.242,85.17,NA,0,NA,NA
1977-10-29,140.212,61.58,NA,0,NA,NA
1977-10-30,115.486,78.09,NA,0,NA,NA
1977-10-31,97.3894,62.41,NA,0,NA,NA
1977-11-01,83.138,50.83,NA,0,NA,NA
1977-11-02,231.749,44.07,NA,0,NA,NA
1977-11-03,170.147,40.3,NA,0,NA,NA
